id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,__extra_
nano,Nano,NANO,19,12.6122,0.00120264,60728500.0,1680554073.0,133248289.0,133248289.0,133248290.0,-1.79,-8.95,-12.22,1520416749,
bitcoin-gold,Bitcoin Gold,BTG,20,98.3888,0.00938193,27635800.0,1659379857.0,16865536.0,16965536.0,21000000.0,-1.46,-8.06,-16.07,1520416754,
lisk,Lisk,LSK,21,16.1651,0.00154143,28715700.0,1657897795.0,102560318.0,118776964.0,,-1.13,-9.94,-16.21,1520416746,
omisego,OmiseGO,OMG,22,15.6618,0.00149344,46260200.0,1598170037.0,102042552.0,140245398.0,,-1.46,-6.58,-22.07,1520416751,
zcash,Zcash,ZEC,23,363.221,0.0346352,65756400.0,1244583567.0,3426519.0,3426519.0,,-1.19,-6.17,-9.29,1520416748,
icon,ICON,ICX,24,3.18639,0.00030384,30691700.0,1229839348.0,385966359.0,400230000.0,,-1.35,-8.41,-15.52,1520416754,
digixdao,DigixDAO,DGD,25,480.994,0.0458655,62028200.0,961988000.0,2000000.0,2000000.0,,-0.06,-3.79,-11.65,1520416746,
binance-coin,Binance Coin,BNB,26,9.33878,0.0008905,45210900.0,924669963.0,99014000.0,197192382.0,,-1.36,-5.21,-12.74,1520416751,
steem,Steem,STEEM,27,3.04118,0.00028999,5534170.0,763636457.0,251098737.0,268072831.0,,-0.34,-10.57,-10.33,1520416746,
bytecoin-bcn,Bytecoin,BCN,28,0.00382254,0.00000036,3904420.0,702460233.0,183767922061,183767922061,184470000000,-1.18,-7.45,-23.15,1520416742,
populous,Populous,PPT,29,18.8011,0.00179279,2201160.0,695716410.0,37004027.0,53252246.0,53252246.0,-0.57,-8.77,-9.57,1520416751,
stratis,Stratis,STRAT,30,6.93289,0.00066109,10564400.0,684741920.0,98767169.0,98767169.0,,-0.95,-11.1,-9.67,1520416747,
verge,Verge,XVG,31,0.0466152,0.00000445,15034500.0,684257761.0,14678854978.0,14678854978.0,16555000000.0,-1.79,-11.54,-19.32,1520416743,
waves,Waves,WAVES,32,5.86864,0.00055961,24444800.0,586864000.0,100000000.0,100000000.0,,-1.69,-9.43,-10.84,1520416746,
rchain,RChain,RHOC,33,1.60723,0.00015326,967883.0,577653365.0,359409272.0,870663574.0,1000000000.0,-1.3,-6.6,-13.3,1520416753,
status,Status,SNT,34,0.163968,0.00001564,47169000.0,569048286.0,3470483788.0,6804870174.0,,-0.48,-9.97,-3.4,1520416751,
maker,Maker,MKR,35,905.312,0.0863267,463621.0,559689019.0,618228.0,1000000.0,,-1.32,-5.58,-13.41,1520416748,
siacoin,Siacoin,SC,36,0.0164276,0.00000157,8895970.0,541124162.0,32939940222.0,32939940222.0,,-1.45,-14.95,-21.68,1520416745,
waltonchain,Waltonchain,WTC,37,21.4447,0.00204488,95988400.0,533933958.0,24898178.0,70000000.0,100000000.0,-1.93,3.21,-2.61,1520416753,
dogecoin,Dogecoin,DOGE,38,0.00439917,0.00000042,15495600.0,499256072.0,113488697114,113488697114,,-1.52,-10.63,-28.96,1520416743,
bitshares,BitShares,BTS,39,0.185167,0.00001766,24923200.0,483306238.0,2610110000.0,2610110000.0,3600570502.0,-3.02,-12.55,-16.32,1520416743,
decred,Decred,DCR,40,70.1132,0.00668569,1235290.0,482837673.0,6886545.0,7306545.0,21000000.0,-1.68,-10.51,-8.84,1520416746,
aeternity,Aeternity,AE,41,2.03569,0.00019411,3220420.0,474357445.0,233020472.0,273685830.0,,-1.11,-8.72,-16.58,1520416750,
augur,Augur,REP,42,41.9524,0.00400039,1700030.0,461476400.0,11000000.0,11000000.0,,-0.98,-8.2,-12.38,1520416745,
veritaseum,Veritaseum,VERI,43,196.482,0.0187357,675170.0,400164169.0,2036645.0,100000000.0,,-0.32,0.28,-15.85,1520416750,
electroneum,Electroneum,ETN,44,0.0625745,0.00000597,2386720.0,397541085.0,6353084485.0,6353084485.0,21000000000.0,0.0,-11.37,-17.86,1520416755,
0x,0x,ZRX,45,0.757685,0.00007225,7087580.0,391567355.0,516794387.0,1000000000.0,,-1.32,-12.49,-22.06,1520416753,
komodo,Komodo,KMD,46,3.68308,0.0003512,1385610.0,382499093.0,103853050.0,103853050.0,,-1.72,-13.38,-2.36,1520416749,
bytom,Bytom,BTM,47,0.386681,0.00003687,16175100.0,381654147.0,987000000.0,1407000000.0,,-1.75,-9.48,10.91,1520416752,
ark,Ark,ARK,48,3.66554,0.00034953,3143600.0,370492000.0,101074330.0,132324330.0,,0.94,-8.82,-0.48,1520416749,
ardor,Ardor,ARDR,49,0.362626,0.00003458,2551370.0,362263191.0,998999495.0,998999495.0,998999495.0,-1.66,-8.31,-10.7,1520416747,
dragonchain,Dragonchain,DRGN,50,1.40672,0.00013414,2602210.0,335392911.0,238421940.0,433494437.0,,0.43,-10.61,6.36,1520416756,
basic-attention-token,Basic Attention Token,BAT,51,0.328698,0.00003134,3379770.0,328698000.0,1000000000.0,1500000000.0,,0.15,-10.42,-8.41,1520416750,
cryptonex,Cryptonex,CNX,52,7.24129,0.0006905,199414.0,326954647.0,45151437.0,106589062.0,210000000.0,-2.04,-7.11,-4.92,1520416753,
syscoin,Syscoin,SYS,53,0.613272,0.00005848,1684020.0,325905592.0,531420956.0,531420956.0,888000000.0,-0.86,-7.87,-5.35,1520416742,
hshare,Hshare,HSR,54,7.4639,0.00071173,28300200.0,318765341.0,42707611.0,42707611.0,84000000.0,-2.49,-14.5,-24.11,1520416752,
golem-network-tokens,Golem,GNT,55,0.380062,0.00003624,7077850.0,317071284.0,834262000.0,1000000000.0,,-1.99,-16.63,6.23,1520416748,
gas,Gas,GAS,56,32.1215,0.00306297,4481530.0,316915258.0,9866141.0,15967960.0,100000000.0,-1.93,-1.77,-20.97,1520416751,
ethos,Ethos,ETHOS,57,4.13775,0.00039456,3317870.0,313674424.0,75807969.0,222295208.0,,-1.59,-4.43,1.83,1520416751,
digibyte,DigiByte,DGB,58,0.0310215,0.00000296,3603760.0,308290054.0,9937948014.0,9937948014.0,21000000000.0,-1.11,-7.13,-11.6,1520416741,
pivx,PIVX,PIVX,59,5.39241,0.0005142,2312530.0,300421026.0,55711829.0,55711829.0,,-0.38,-6.91,-3.45,1520416746,
kucoin-shares,KuCoin Shares,KCS,60,3.27609,0.00031239,1141050.0,298265311.0,91043076.0,181043076.0,,-1.43,-10.58,-24.27,1520416755,
zilliqa,Zilliqa,ZIL,61,0.0449452,0.00000429,15537600.0,295775114.0,6580794255.0,12600000000.0,,-2.04,-11.95,-11.34,1520416759,
aion,Aion,AION,62,2.83404,0.00027024,2674040.0,272505141.0,96154303.0,465934587.0,,-0.34,-9.37,-2.33,1520416754,
monacoin,MonaCoin,MONA,63,4.54968,0.00043384,3269120.0,263403041.0,57894850.0,57894850.0,,-4.79,-13.65,-18.74,1520416741,
byteball,Byteball Bytes,GBYTE,64,404.585,0.0385794,831325.0,261047164.0,645222.0,1000000.0,,0.21,-7.92,-1.29,1520416748,
factom,Factom,FCT,65,29.8283,0.0028443,1581670.0,260851526.0,8745102.0,8745102.0,,-0.45,-8.59,-11.59,1520416745,
aelf,aelf,ELF,66,1.0305,0.00009826,16054400.0,257625000.0,250000000.0,280000000.0,1000000000.0,-2.11,-9.61,-11.18,1520416757,
qash,QASH,QASH,67,0.730437,0.00006965,4450720.0,255652950.0,350000000.0,1000000000.0,,-0.84,-8.55,-11.84,1520416756,
loopring,Loopring,LRC,68,0.447008,0.00004262,2971290.0,254017500.0,568261642.0,1374956262.0,,-1.36,-13.22,-24.23,1520416753,
particl,Particl,PART,69,28.3556,0.00270387,573086.0,252149374.0,8892401.0,8892401.0,,-2.5,-7.06,31.3,1520416752,
funfair,FunFair,FUN,70,0.0531205,0.00000507,2151820.0,244623870.0,4605074689.0,10999873621.0,,-0.66,-12.72,3.65,1520416751,
nebulas-token,Nebulas,NAS,71,6.63304,0.0006325,7650930.0,235472920.0,35500000.0,100000000.0,100000000.0,-0.82,-11.96,-21.06,1520416753,
kyber-network,Kyber Network,KNC,72,1.67178,0.00015941,6234480.0,224240360.0,134132697.0,215625349.0,,-2.94,-12.64,-13.16,1520416754,
revain,Revain,R,73,1.20275,0.00011469,6046710.0,221847238.0,184450000.0,484450000.0,484450000.0,-1.52,-12.91,-49.35,1520416755,
reddcoin,ReddCoin,RDD,74,0.00744597,0.00000071,5601450.0,214251471.0,28774151777.0,28774151777.0,,-1.32,-11.45,-16.2,1520416741,
iconomi,Iconomi,ICN,75,2.13375,0.00020347,22373100.0,212811022.0,99735687.0,99735687.0,,0.09,27.21,47.97,1520416748,
nexus,Nexus,NXS,76,3.73571,0.00035622,58161900.0,209207212.0,56001995.0,56001995.0,,1.43,16.6,112.52,1520416743,
zcoin,ZCoin,XZC,77,48.6542,0.00463945,4231040.0,207026149.0,4255052.0,4255052.0,21400000.0,-0.37,-2.68,-6.68,1520416747,
kin,Kin,KIN,78,0.000273781,0.00000003,279814.0,207005146.0,756097560976,10000000000000,,-1.15,-3.91,-7.9,1520416753,
salt,SALT,SALT,79,3.80351,0.00036269,4083880.0,206247595.0,54225596.0,120000000.0,,0.75,-6.77,-8.76,1520416753,
gxshares,GXShares,GXS,80,3.41803,0.00032593,5709780.0,205081800.0,60000000.0,100000000.0,100000000.0,-1.13,-8.01,-17.09,1520416751,
dent,Dent,DENT,81,0.018769,0.00000179,2554070.0,199228448.0,10614760961.0,100000000000,,1.93,-7.98,-26.79,1520416753,
neblio,Neblio,NEBL,82,14.7096,0.00140264,6483730.0,189477159.0,12881190.0,13631769.0,,-0.72,-11.75,-12.45,1520416753,
iostoken,IOStoken,IOST,83,0.0276288,0.00000263,35363400.0,187713104.0,6794109922.0,21000000000.0,,-4.92,-17.54,-21.94,1520416759,
blocknet,Blocknet,BLOCK,84,36.9981,0.00352798,1715610.0,186610363.0,5043782.0,5043782.0,,-0.28,-8.79,9.72,1520416743,
dentacoin,Dentacoin,DCN,85,0.000572994,0.00000005,157232.0,186352898.0,325226613094,1963173416169,8000000000000,3.77,-4.28,-22.33,1520416752,
chainlink,ChainLink,LINK,86,0.532301,0.00005076,3776440.0,186305350.0,350000000.0,1000000000.0,,-2.27,-7.11,-24.93,1520416754,
power-ledger,Power Ledger,POWR,87,0.497569,0.00004745,3938990.0,181081602.0,363932644.0,1000000000.0,,-0.76,-10.73,-15.0,1520416756,
bancor,Bancor,BNT,88,4.4871,0.00042787,6221870.0,176442389.0,39322143.0,74576047.0,,-1.16,-6.96,-11.0,1520416750,
nxt,Nxt,NXT,89,0.174854,0.00001667,3451670.0,174679136.0,998999942.0,998999942.0,1000000000.0,-1.75,-8.31,-14.7,1520416740,
polymath-network,Polymath,POLY,90,0.723499,0.00006899,1306160.0,173639579.0,239999750.0,1000000000.0,,-3.82,-10.79,-38.36,1520416759,
tenx,TenX,PAY,91,1.61129,0.00015365,2467340.0,168639722.0,104661310.0,205218256.0,,-0.69,-7.64,1.99,1520416751,
maidsafecoin,MaidSafeCoin,MAID,92,0.36415,0.00003472,2824800.0,164796961.0,452552412.0,452552412.0,,-0.09,-4.4,-3.06,1520416742,
request-network,Request Network,REQ,93,0.254617,0.00002428,2545930.0,163373851.0,641645496.0,999999999.0,,-1.33,-10.59,-14.04,1520416754,
enigma-project,Enigma,ENG,94,2.14792,0.00020482,5012180.0,160742109.0,74836171.0,150000000.0,,-0.34,-13.53,-18.39,1520416754,
cindicator,Cindicator,CND,95,0.110757,0.00001056,2181250.0,160152029.0,1445976590.0,2000000005.0,,-1.77,-9.82,-15.82,1520416754,
smartcash,SmartCash,SMART,96,0.205252,0.00001957,132833.0,157827389.0,768944464.0,1369988743.0,5000000000.0,-0.86,-9.65,-2.09,1520416751,
emercoin,Emercoin,EMC,97,3.73294,0.00035596,800781.0,154740529.0,41452723.0,41452723.0,,-1.4,-10.69,-1.28,1520416742,
singularitynet,SingularityNET,AGI,98,0.320424,0.00003055,406972.0,147869203.0,461479799.0,1000000000.0,,-0.49,-9.44,-6.99,1520416759,
pillar,Pillar,PLR,99,0.648112,0.00006180,318776.0,147370817.0,227384800.0,800000000.0,,-1.55,-14.2,-23.63,1520416752,
gnosis-gno,Gnosis,GNO,100,128.868,0.0122883,503704.0,142346304.0,1104590.0,10000000.0,,-0.16,-5.91,-2.76,1520416750,
sirin-labs-token,SIRIN LABS Token,SRN,101,0.619903,0.00005911,13613900.0,142117740.0,229258029.0,573145073.0,,0.5,-12.58,-0.06,1520416757,
storj,Storj,STORJ,102,1.0254,0.00009778,6719340.0,136814500.0,133425493.0,424999998.0,,-0.05,-4.08,11.74,1520416751,
gamecredits,GameCredits,GAME,103,2.09347,0.00019962,1573900.0,134725999.0,64355352.0,64355352.0,84000000.0,-1.1,-6.74,0.16,1520416743,
vertcoin,Vertcoin,VTC,104,3.09365,0.000295,3845290.0,133731838.0,43227850.0,43227850.0,84000000.0,-1.88,-11.8,-21.98,1520416741,
genesis-vision,Genesis Vision,GVT,105,35.3177,0.00336775,9960970.0,131621330.0,3726781.0,4436644.0,,-1.94,4.94,37.09,1520416756,
bitcore,Bitcore,BTX,106,10.6479,0.00101533,1253710.0,128213114.0,12041164.0,16840597.0,21000000.0,-2.04,-8.56,-46.42,1520416749,
bitcoindark,BitcoinDark,BTCD,107,98.335,0.0093768,81584.0,126740263.0,1288862.0,1288862.0,,-0.31,-9.28,-5.3,1520416743,
aragon,Aragon,ANT,108,4.66393,0.00044473,3214430.0,124527009.0,26700017.0,39609524.0,,1.79,-7.45,22.27,1520416750,
enjin-coin,Enjin Coin,ENJ,109,0.162434,0.00001549,4308820.0,122831378.0,756192535.0,1000000000.0,,-0.38,-4.77,-11.43,1520416756,
quantstamp,Quantstamp,QSP,110,0.19749,0.00001883,2869590.0,121913376.0,617314171.0,976442388.0,,-1.65,-10.77,-24.24,1520416756,
wax,WAX,WAX,111,0.247122,0.00002356,5237260.0,121819911.0,492954537.0,1850000000.0,,-1.13,-16.97,-17.49,1520416757,
raiden-network-token,Raiden Network Token,RDN,112,2.36525,0.00022554,4167280.0,118662076.0,50168936.0,100000000.0,,-1.7,-9.42,-21.32,1520416755,
santiment,Santiment Network Token,SAN,113,1.85774,0.00017715,2584410.0,116406678.0,62660371.0,83337000.0,,0.94,-7.24,-18.27,1520416752,
metal,Metal,MTL,114,5.11633,0.00048787,13628300.0,113799787.0,22242464.0,66588888.0,,-1.47,-11.04,12.07,1520416751,
monaco,Monaco,MCO,115,8.31595,0.00079297,4332680.0,109816629.0,13205542.0,31587682.0,,-0.86,-5.29,3.68,1520416751,
salus,SaluS,SLS,116,108.403,0.0103369,103326000.0,109486654.0,1009997.0,1009997.0,,1.93,68.45,210.55,1520416745,
decentraland,Decentraland,MANA,117,0.103334,0.00000985,6422080.0,108515323.0,1050141509.0,2644403343.0,,0.18,-5.57,-6.49,1520416753,
ignis,Ignis,IGNIS,118,0.142161,0.00001356,4188910.0,108204985.0,761143950.0,999449694.0,999449694.0,-2.51,-12.12,-21.39,1520416756,
ubiq,Ubiq,UBQ,119,2.71105,0.00025851,568669.0,108109178.0,39877235.0,39877235.0,,-0.27,-12.5,9.38,1520416743,
theta-token,Theta Token,THETA,120,0.178304,0.00001700,19824400.0,104857682.0,588083732.0,1000000000.0,,-3.61,-13.29,26.96,1520416759,
civic,Civic,CVC,121,0.304533,0.00002904,3702720.0,104363449.0,342699966.0,1000000000.0,,-1.57,-11.52,-16.42,1520416751,
skycoin,Skycoin,SKY,122,13.5655,0.00129355,563128.0,103875022.0,7657294.0,25000000.0,100000000.0,-3.05,-10.1,-19.83,1520416749,
zencash,ZenCash,ZEN,123,30.7307,0.00293035,975072.0,103332747.0,3362525.0,3362525.0,21000000.0,-0.64,-12.17,-21.05,1520416750,
supernet-unity,SuperNET,UNITY,124,131.02,0.0124935,16773.8,101904343.0,777777.0,777777.0,,-2.86,-12.4,-3.47,1520416744,
nav-coin,NavCoin,NAV,125,1.62898,0.00015533,909721.0,101864020.0,62532394.0,62532394.0,,-1.2,-9.34,-12.48,1520416743,
digitalnote,DigitalNote,XDN,126,0.0147074,0.00000140,4549340.0,101434312.0,6896821457.0,6896821457.0,,0.12,-10.41,-18.87,1520416742,
storm,Storm,STORM,127,0.0242607,0.00000231,847003.0,99097848.0,4084706883.0,10000000000.0,,-1.16,-16.76,-20.39,1520416757,
pura,Pura,PURA,128,0.568403,0.00005420,219558.0,98335159.0,173002534.0,179785028.0,350000000.0,-4.43,-2.55,-9.87,1520416744,
xpa,XPA,XPA,129,0.0967695,0.00000923,98830.2,96769500.0,1000000000.0,10000000000.0,,20.45,-7.82,-20.08,1520416753,
substratum,Substratum,SUB,130,0.422909,0.00004033,1735730.0,95616109.0,226091449.0,352000000.0,,-1.45,-12.05,-25.65,1520416753,
poet,Po.et,POE,131,0.0426424,0.00000407,3115760.0,95383116.0,2236813969.0,3141592653.0,,-1.95,-9.87,-25.63,1520416753,
credits,Credits,CS,132,0.755113,0.00007200,17766000.0,95289285.0,126192086.0,249471071.0,,-2.17,-15.61,,1520416760,
rlc,iExec RLC,RLC,133,1.16725,0.0001113,1255970.0,93462633.0,80070793.0,86999785.0,,-1.12,-8.68,-27.5,1520416750,
dynamic-trading-rights,Dynamic Trading Rights,DTR,134,0.0779193,0.00000743,31878.4,92663888.0,1189228953.0,3750000000.0,,-4.38,-2.98,-0.64,1520416757,
nuls,Nuls,NULS,135,3.90744,0.0003726,16816700.0,92078364.0,23564882.0,40000000.0,,1.18,-2.91,40.52,1520416754,
minexcoin,MinexCoin,MNX,136,26.6373,0.00254002,132166.0,91802530.0,3446390.0,5765883.0,19000000.0,-0.75,-5.4,7.29,1520416755,
medishares,MediShares,MDS,137,0.182896,0.00001744,3406080.0,88432385.0,483511857.0,2000000000.0,,0.07,-12.74,-9.77,1520416756,
arcblock,Arcblock,ABT,138,0.946684,0.00009027,34092300.0,87356892.0,92276718.0,186000000.0,,-1.54,-16.79,-21.19,1520416760,
high-performance-blockchain,High Performance Blockchain,HPB,139,3.91154,0.00037299,3559570.0,86901120.0,22216600.0,100000000.0,,-0.86,-10.29,-27.6,1520416757,
achain,Achain,ACT,140,0.282624,0.00002695,5855030.0,84787200.0,300000000.0,1000000000.0,1000000000.0,0.68,-14.75,-26.91,1520416752,
time-new-bank,Time New Bank,TNB,141,0.0371422,0.00000354,4475640.0,84001512.0,2261619182.0,5541877892.0,,-2.02,-17.98,-25.72,1520416756,
sophiatx,SophiaTX,SPHTX,142,0.425438,0.00004057,145938.0,81579341.0,191753771.0,350000000.0,,-4.54,-17.3,-1.95,1520416758,
paypie,PayPie,PPP,143,0.98456,0.00009388,93635.0,81226200.0,82500000.0,165000000.0,165000000.0,-5.46,-14.27,-8.45,1520416754,
asch,Asch,XAS,144,0.868644,0.00008283,1899730.0,80980425.0,93226253.0,114726253.0,,-1.26,-13.11,-11.57,1520416749,
blockv,BLOCKv,VEE,145,0.0538359,0.00000513,2107700.0,80483121.0,1494971209.0,3646271241.0,,1.24,-18.37,-21.26,1520416757,
fusion,Fusion,FSN,146,2.85979,0.0002727,692027.0,78896458.0,27588200.0,57344000.0,,-2.24,-7.66,-19.97,1520416759,
adx-net,AdEx,ADX,147,1.07203,0.00010222,10960300.0,78719914.0,73430701.0,100000000.0,100000000.0,-0.97,-12.6,-24.63,1520416751,
ethlend,ETHLend,LEND,148,0.071875,0.00000685,2371130.0,77483585.0,1078032485.0,1299999942.0,,-1.7,-12.5,-30.89,1520416756,
medibloc,MediBloc,MED,149,0.0257285,0.00000245,4653200.0,76320613.0,2966384100.0,4097545844.0,10000000000.0,-1.36,-16.28,-16.37,1520416757,
ion,ION,ION,150,3.77198,0.00035968,15018700.0,76190288.0,20199017.0,26099017.0,,-1.75,11.21,50.51,1520416746,
oyster,Oyster,PRL,151,1.03878,0.00009905,1189460.0,74030658.0,71266926.0,98592692.0,,-1.98,-13.84,-24.61,1520416756,
simple-token,Simple Token,OST,152,0.254904,0.00002431,3226310.0,73541695.0,288507420.0,800000000.0,,-2.52,-16.05,0.72,1520416757,
red-pulse,Red Pulse,RPX,153,0.133907,0.00001277,2722840.0,72758168.0,543348500.0,1358371250.0,,-1.56,-16.93,-30.99,1520416755,
telcoin,Telcoin,TEL,154,0.00270943,0.00000026,565668.0,72195342.0,26645952251.0,100000000000,,-4.22,-11.58,-22.13,1520416758,
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,155,1.37947,0.00013154,1350210.0,71732440.0,52000000.0,65000000.0,105000000.0,0.8,-4.65,18.43,1520416750,
edgeless,Edgeless,EDG,156,0.866629,0.00008264,1059520.0,71103682.0,82046276.0,132046997.0,,-2.76,-8.22,-6.42,1520416749,
bridgecoin,BridgeCoin,BCO,157,2.62539,0.00025035,46464.8,70885530.0,27000000.0,27000000.0,27000000.0,-8.21,-13.35,-45.23,1520416754,
agoras-tokens,Agoras Tokens,AGRS,158,1.68789,0.00016095,5203800.0,70876157.0,41990981.0,41990981.0,42000000.0,0.49,-5.07,8.25,1520416744,
bluzelle,Bluzelle,BLZ,159,0.421596,0.00004020,5998270.0,69563340.0,165000000.0,500000000.0,,-1.21,-12.69,-24.2,1520416759,
library-credit,LBRY Credits,LBC,160,0.455991,0.00004348,1133100.0,69561815.0,152550851.0,527450854.0,,-0.91,-6.18,21.69,1520416746,
c20,CRYPTO20,C20,161,1.76094,0.00016792,4911500.0,69503613.0,39469609.0,40656082.0,,-0.86,-9.41,-12.1,1520416758,
wings,Wings,WINGS,162,0.773743,0.00007378,4699820.0,69411195.0,89708333.0,100000000.0,,4.82,4.21,7.27,1520416748,
bitbay,BitBay,BAY,163,0.0686859,0.00000655,866920.0,69378040.0,1010076886.0,1010076886.0,,0.0,-7.08,-5.98,1520416743,
experience-points,Experience Points,XP,164,0.000317128,0.00000003,207519.0,68939190.0,217386008497,252385992959,,-5.65,-11.1,-32.59,1520416747,
dew,DEW,DEW,165,0.666266,0.00006353,288674.0,68788335.0,103244553.0,200000000.0,,-2.52,-19.33,-31.75,1520416757,
ripio-credit-network,Ripio Credit Network,RCN,166,0.139975,0.00001335,9023620.0,68410403.0,488733009.0,999942647.0,,-0.43,-8.19,0.98,1520416754,
poa-network,POA Network,POA,167,0.384888,0.00003670,3596920.0,68018393.0,176722560.0,252193195.0,,-0.98,-11.03,,1520416760,
melon,Melon,MLN,168,113.081,0.0107829,488437.0,67780751.0,599400.0,749400.0,,-1.65,-11.98,-0.5,1520416749,
cloakcoin,CloakCoin,CLOAK,169,12.9582,0.00123564,5179190.0,66101388.0,5101124.0,5101124.0,,-0.1,-12.71,21.81,1520416742,
iot-chain,IoT Chain,ITC,170,1.35591,0.00012929,9120360.0,65900791.0,48602629.0,100000000.0,,-1.63,-21.78,-35.73,1520416757,
eidoo,Eidoo,EDO,171,2.24924,0.00021448,1387160.0,65816049.0,29261461.0,90208328.0,,-1.0,-9.1,-13.69,1520416754,
vibe,VIBE,VIBE,172,0.329155,0.00003139,2354080.0,65802662.0,199913907.0,267000000.0,,-1.57,-13.49,-19.6,1520416753,
amber,Ambrosus,AMB,173,0.454956,0.00004338,1371770.0,65782532.0,144590975.0,361477438.0,,-1.56,-13.62,-9.77,1520416755,
spankchain,SpankChain,SPANK,174,0.217199,0.00002071,665448.0,65169123.0,300043386.0,1000000000.0,,0.34,-12.99,21.19,1520416756,
peercoin,Peercoin,PPC,175,2.61076,0.00024895,1003130.0,64339987.0,24644160.0,24644160.0,,-1.9,-12.12,-16.3,1520416740,
bibox-token,Bibox Token,BIX,176,0.604623,0.00005765,4310710.0,63714002.0,105378066.0,271520349.0,,-1.49,-12.11,-21.45,1520416757,
deepbrain-chain,DeepBrain Chain,DBC,177,0.0703713,0.00000671,8043700.0,63334170.0,900000000.0,10000000000.0,10000000000.0,-0.58,-11.55,-13.35,1520416757,
wagerr,Wagerr,WGR,178,0.344927,0.00003289,57430.8,63121641.0,183000000.0,198360471.0,200000000.0,-0.12,-5.52,-10.42,1520416751,
sonm,SONM,SNM,179,0.173761,0.00001657,959725.0,62484456.0,359600000.0,444000000.0,,-1.4,-10.63,-22.17,1520416751,
viacoin,Viacoin,VIA,180,2.69019,0.00025652,3851110.0,61858928.0,22994260.0,22994260.0,23000000.0,-2.34,3.72,3.72,1520416743,
spacechain,SpaceChain,SPC,181,0.119254,0.00001137,645901.0,61414821.0,514991707.0,1000000000.0,,-2.69,-14.6,-37.5,1520416758,
mobilego,MobileGo,MGO,182,0.625627,0.00005966,294439.0,61329512.0,98028877.0,100000000.0,,-2.76,24.17,6.0,1520416750,
burst,Burst,BURST,183,0.0340006,0.00000324,905116.0,61212634.0,1800339818.0,1800339818.0,2158812800.0,-0.36,-11.48,-12.13,1520416743,
