id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,__extra_
toacoin,ToaCoin,TOA,363,0.00787799,0.00000075,27691.5,18176351.0,2307232085.0,8942862738.0,,0.01,-1.02,-7.76,1520410752,
auroracoin,Auroracoin,AUR,364,2.0883,0.00019795,49508.4,18080792.0,8658139.0,8658139.0,,1.82,-7.58,15.75,1520410741,
remme,Remme,REM,365,0.0302437,0.00000287,608762.0,17861285.0,590578710.0,1000000000.0,,-2.98,-0.54,-8.88,1520410760,
swarm-city,Swarm City,SWT,366,2.19315,0.00020788,1148040.0,17859195.0,8143171.0,8143171.0,,1.06,-2.47,8.37,1520410749,
insurepal,InsurePal,IPL,367,0.0887354,0.00000841,34863.8,17835815.0,201000000.0,300000000.0,,0.89,-10.98,-23.71,1520410758,
florincoin,FlorinCoin,FLO,368,0.124327,0.00001178,297195.0,17720598.0,142532178.0,142532178.0,160000000.0,0.23,0.97,21.12,1520410741,
neumark,Neumark,NEU,369,0.611263,0.00005794,123154.0,17559954.0,28727331.0,53020035.0,1500000000.0,0.2,-7.92,-13.38,1520410757,
rubycoin,Rubycoin,RBY,370,0.683959,0.00006483,10167.3,17357680.0,25378246.0,25378246.0,,-0.0,-8.9,-8.72,1520410742,
earthcoin,EarthCoin,EAC,371,0.00146096,0.00000014,203524.0,17215742.0,11783855481.0,11783855481.0,,-2.53,-18.43,30.01,1520410741,
energycoin,Energycoin,ENRG,372,0.141157,0.00001338,21507.4,17177223.0,121688781.0,121688781.0,,0.25,-8.83,1.02,1520410743,
bodhi,Bodhi,BOT,373,0.428926,0.00004066,1289900.0,17157040.0,40000000.0,100000000.0,100000000.0,-0.84,-9.66,-12.79,1520410756,
bitdegree,BitDegree,BDG,374,0.0489381,0.00000464,80114.1,17156190.0,350569198.0,514800000.0,,-0.72,-8.64,-23.01,1520410758,
encrypgen,EncrypGen,DNA,375,0.272271,0.00002581,194007.0,16925303.0,62163444.0,70978386.0,,-3.42,-16.65,16.02,1520410756,
rivetz,Rivetz,RVT,376,0.643066,0.00006095,16343.6,16876925.0,26244468.0,200000000.0,,-2.92,-8.07,-21.09,1520410755,
airtoken,AirToken,AIR,377,0.0158113,0.00000150,168628.0,16601865.0,1050000000.0,1491492558.0,,-0.95,-10.8,1.65,1520410754,
universal-currency,Universal Currency,UNIT,378,1.2526,0.00011873,46622.4,16485735.0,13161213.0,17261213.0,210000000.0,2.15,-1.12,-12.66,1520410745,
hacken,Hacken,HKN,379,4.02053,0.0003811,205158.0,16359002.0,4068867.0,5600000.0,,-2.23,-9.56,-0.94,1520410758,
incent,Incent,INCNT,380,0.353826,0.00003354,82815.7,16281870.0,46016602.0,46016625.0,,-2.51,-14.25,16.2,1520410748,
target-coin,Target Coin,TGT,381,0.0170064,0.00000161,1053.12,16197404.0,952429892.0,2000100000.0,,0.27,-4.21,-6.62,1520410753,
divi,Divi,DIVX,382,3.12244,0.00029597,89117.2,16059042.0,5143107.0,6171607.0,,3.02,-5.03,20.16,1520410757,
bitusd,bitUSD,BITUSD,383,1.12578,0.00010671,3806980.0,15960521.0,14177300.0,14177300.0,,2.07,11.32,6.4,1520410744,
myriad,Myriad,XMY,384,0.0102392,0.00000097,128349.0,15951125.0,1557848750.0,1557848750.0,,-4.49,-12.54,-10.73,1520410742,
russian-mining-coin,Russian Miner Coin,RMC,385,10548.8,0.9999,1059.1,15897042.0,1507.0,10757.0,,0.25,16.87,19.23,1520410756,
open-trading-network,Open Trading Network,OTN,386,4.40559,0.0004176,61488.4,15826550.0,3592379.0,82630002.0,100000000.0,0.09,-12.45,-19.26,1520410755,
golos,Golos,GOLOS,387,0.127031,0.00001204,22067.4,15817759.0,124518891.0,124518891.0,,0.51,-12.54,-10.34,1520410748,
primas,Primas,PST,388,0.30861,0.00002925,5389850.0,15800832.0,51200000.0,100000000.0,,2.77,-5.75,-7.49,1520410753,
musicoin,Musicoin,MUSIC,389,0.0238898,0.00000226,160085.0,15725351.0,658245422.0,658245422.0,,-2.12,-10.51,3.6,1520410749,
spectrecoin,Spectrecoin,XSPEC,390,0.756485,0.00007171,183073.0,15723741.0,20785264.0,20785264.0,,-3.1,-19.96,-36.57,1520410749,
alis,ALIS,ALIS,391,0.404992,0.00003839,36446.0,15607844.0,38538647.0,75209200.0,,0.49,-8.21,-9.46,1520410755,
stox,Stox,STX,392,0.367113,0.00003480,872026.0,15447264.0,42077682.0,57512256.0,,-0.34,-4.68,-12.44,1520410752,
gambit,Gambit,GAM,393,12.6952,0.00120335,17503.5,15237786.0,1200279.0,1200279.0,,0.25,-11.28,-14.82,1520410745,
newyorkcoin,NewYorkCoin,NYC,394,0.000115157,0.00000001,16167.7,15222081.0,132185463284,132185463284,132185463284,-7.71,-35.07,-27.01,1520410742,
decent-bet,DecentBet,DBET,395,0.127082,0.00001205,42367.0,15030648.0,118275194.0,175046172.0,,-5.02,-13.13,-8.51,1520410756,
paragon,Paragon,PRG,396,0.231211,0.00002192,97772.6,15014059.0,64936611.0,164936611.0,,0.21,-4.47,-12.16,1520410754,
clams,Clams,CLAM,397,5.16586,0.00048966,130787.0,15009356.0,2905490.0,16604140.0,,0.46,-12.16,-9.6,1520410743,
oraclechain,OracleChain,OCT,398,0.4991,0.00004731,99304.0,14973000.0,30000000.0,30000000.0,,1.03,-4.36,-13.43,1520410752,
syndicate,Syndicate,SYNX,399,0.764526,0.00007247,472384.0,14918188.0,19512990.0,19512990.0,,-0.58,-6.46,-0.47,1520410747,
nexium,Nexium,NXC,400,0.22295,0.00002113,55997.6,14830850.0,66520969.0,66520969.0,,-2.46,-14.7,5.13,1520410748,
bitdice,BitDice,CSNO,401,0.210997,0.00002000,17440.4,14769790.0,70000000.0,100000000.0,,0.25,-6.5,-7.81,1520410754,
snovio,Snovio,SNOV,402,0.0364079,0.00000345,237038.0,14745179.0,404999427.0,651129644.0,,-0.1,-14.33,-27.82,1520410756,
neoscoin,NeosCoin,NEOS,403,3.95673,0.00037505,225263.0,14708563.0,3717353.0,3717353.0,,0.03,-10.78,-6.31,1520410743,
quantum,Quantum,QAU,404,0.194493,0.00001844,14892.0,14681792.0,75487507.0,240395553.0,,1.22,-1.54,-18.28,1520410750,
b2bx,B2BX,B2B,405,0.880271,0.00008344,633582.0,14544263.0,16522484.0,19822337.0,,-2.66,0.24,44.87,1520410756,
atbcoin,ATBCoin,ATB,406,0.354151,0.00003357,3105500.0,14539448.0,41054375.0,53031175.0,300000000.0,1.04,-0.95,-19.74,1520410754,
rialto,Rialto,XRL,407,0.197068,0.00001868,22448.3,14410158.0,73122768.0,100000000.0,,0.28,-0.78,18.62,1520410751,
neutron,Neutron,NTRN,408,0.417774,0.00003960,30373.3,14354471.0,34359418.0,34359418.0,68000000.0,0.25,-6.61,-0.58,1520410745,
etheroll,Etheroll,DICE,409,2.04923,0.00019424,62051.0,14347935.0,7001623.0,7001623.0,7001622.0,-0.48,-3.28,-19.54,1520410750,
exchange-union,Exchange Union,XUC,410,7.16539,0.00067919,1031950.0,14330780.0,2000000.0,3000000000.0,,-1.16,-6.68,0.83,1520410755,
dynamic,Dynamic,DYN,411,2.97844,0.00028232,2503210.0,14314622.0,4806080.0,13894401.0,,0.9,5.14,25.21,1520410749,
patientory,Patientory,PTOY,412,0.204223,0.00001936,778662.0,14295610.0,70000000.0,100002000.0,,-0.16,-7.7,9.37,1520410750,
ixledger,iXledger,IXT,413,0.395438,0.00003748,310126.0,14148314.0,35778844.0,65778844.0,,-0.53,-10.45,-24.79,1520410751,
prizm,PRIZM,PZM,414,0.92675,0.00008784,12225.7,14038099.0,15147665.0,15147665.0,6000000000.0,0.06,-4.42,-12.11,1520410750,
hubii-network,Hubii Network,HBT,415,1.03596,0.00009820,11672.3,14002469.0,13516418.0,31801784.0,,-3.92,-5.2,-24.46,1520410754,
bismuth,Bismuth,BIS,416,1.71541,0.0001626,92589.0,13953038.0,8133938.0,8832527.0,109999978.0,0.9,3.04,-13.54,1520410754,
tiesdb,Ties.DB,TIE,417,0.344769,0.00003268,101482.0,13751383.0,39885788.0,59251278.0,,0.21,-9.67,20.11,1520410755,
xaurum,Xaurum,XAUR,418,0.108106,0.00001025,20837.6,13743972.0,127134224.0,127134224.0,,0.31,-8.75,-8.69,1520410744,
hackspace-capital,Hackspace Capital,HAC,419,0.0421963,0.00000400,96158.8,13684629.0,324308731.0,1000000000.0,,2.79,-16.11,-40.07,1520410758,
global-currency-reserve,Global Currency Reserve,GCR,420,0.131418,0.00001246,67043.2,13652622.0,103887001.0,103887001.0,,-3.12,-12.37,2.46,1520410745,
boolberry,Boolberry,BBR,421,1.21314,0.00011499,9420.51,13565821.0,11182403.0,11182403.0,18450000.0,0.27,-10.32,-17.71,1520410743,
oneroot-network,OneRoot Network,RNT,422,0.0713567,0.00000676,335778.0,13461547.0,188651480.0,400000000.0,,-4.2,-16.01,-13.42,1520410758,
credo,Credo,CREDO,423,0.0241592,0.00000229,782.401,13284944.0,549891703.0,1374729257.0,,24.18,-3.47,33.76,1520410754,
foldingcoin,FoldingCoin,FLDC,424,0.0229585,0.00000218,31423.6,13218678.0,575764018.0,1000000000.0,,1.43,-7.39,-12.18,1520410743,
polybius,Polybius,PLBT,425,3.4402,0.00032609,84542.9,13144845.0,3820954.0,3969565.0,,-2.11,-7.57,-17.12,1520410751,
measurable-data-token,Measurable Data Token,MDT,426,0.0867927,0.00000823,460146.0,13118359.0,151145876.0,1000000000.0,,2.22,0.35,-4.62,1520410758,
luxcoin,LUXCoin,LUX,427,10.7598,0.0010199,307525.0,13112972.0,1218700.0,4218700.0,60000000.0,-2.03,-6.12,-17.86,1520410755,
fidentiax,FidentiaX,FDX,428,0.124797,0.00001183,16858.3,13103685.0,105000000.0,130000000.0,,-0.09,-15.25,-28.22,1520410757,
profile-utility-token,Profile Utility Token,PUT,429,0.607437,0.00005758,2221230.0,12709613.0,20923343.0,100000000.0,,7.65,-20.62,-6.6,1520410758,
prochain,ProChain,PRA,430,0.255612,0.00002423,500767.0,12668834.0,49562749.0,100000000.0,,-3.02,-15.64,-19.61,1520410757,
hydro-protocol,Hydro Protocol,HOT,431,0.0549795,0.00000521,174713.0,12654593.0,230169301.0,1560000000.0,,-1.33,-7.49,-12.16,1520410758,
transfercoin,TransferCoin,TX,432,1.98841,0.00018848,5900660.0,12652309.0,6363028.0,6363028.0,,-0.38,1.61,82.32,1520410745,
mysterium,Mysterium,MYST,433,0.648974,0.00006151,183110.0,12608932.0,19429024.0,32433366.0,,-0.43,-5.67,-4.02,1520410750,
solaris,Solaris,XLR,434,11.6527,0.00110454,43177.8,12426454.0,1066401.0,1216102.0,,0.53,-9.67,-16.28,1520410749,
nvo,NVO,NVST,435,0.823228,0.00007803,1144.58,12348420.0,15000000.0,15000000.0,,0.84,-24.62,-30.21,1520410751,
blockcat,BlockCAT,CAT,436,1.67538,0.00015881,51108.4,12331000.0,7360121.0,9200151.0,,-0.91,4.99,21.7,1520410752,
echolink,EchoLink,EKO,437,0.0489611,0.00000464,867303.0,12235171.0,249895761.0,500000000.0,,-1.03,-19.24,-21.45,1520410758,
axpire,aXpire,AXP,438,0.0464931,0.00000441,135284.0,11917954.0,256338119.0,350000000.0,,-2.45,-14.68,-26.9,1520410759,
lockchain,LockChain,LOC,439,1.27259,0.00012063,17427.0,11826136.0,9292966.0,18585933.0,,3.04,-1.82,-14.05,1520410757,
internet-of-people,Internet of People,IOP,440,3.34348,0.00031692,717744.0,11788587.0,3525843.0,3931947.0,21000000.0,-1.47,-7.0,-3.1,1520410748,
hellogold,HelloGold,HGT,441,0.0448147,0.00000425,19824.7,11787819.0,263034654.0,1000000000.0,,35.34,24.59,-5.07,1520410754,
the-champcoin,The ChampCoin,TCC,442,0.0714225,0.00000677,11107.8,11779408.0,164925727.0,218000000.0,516085281.0,0.24,-6.5,-1.5,1520410752,
sphere,Sphere,SPHR,443,3.81322,0.00036145,2717010.0,11755930.0,3082940.0,3082940.0,,1.07,5.9,27.64,1520410744,
circuits-of-value,Circuits of Value,COVAL,444,0.0117103,0.00000111,31130.7,11710300.0,1000000000.0,1200000000.0,,-1.26,-8.79,-18.29,1520410744,
e-coin,E-coin,ECN,445,33.1728,0.00314438,2181.49,11622531.0,350363.0,213270119.0,,0.26,-8.13,-5.21,1520410749,
curecoin,Curecoin,CURE,446,0.484373,0.00004591,69581.2,11552989.0,23851430.0,23851430.0,,0.67,-6.37,0.67,1520410743,
dubaicoin-dbix,DubaiCoin,DBIX,447,5.28333,0.0005008,93390.9,11534430.0,2183174.0,2183174.0,,1.11,-10.35,-20.57,1520410749,
get-protocol,GET Protocol,GET,448,1.1056,0.0001048,40175.0,11480985.0,10384393.0,33368773.0,,1.55,-2.01,1.85,1520410758,
leverj,Leverj,LEV,449,0.0968083,0.00000918,1627900.0,11432142.0,118090511.0,1000000000.0,,-4.38,0.52,7.0,1520410758,
coinfi,CoinFi,COFI,450,0.0669951,0.00000635,123335.0,11420693.0,170470573.0,300000000.0,,0.21,-11.51,-24.8,1520410759,
espers,Espers,ESP,451,0.00053646,0.00000005,20584.2,11394053.0,21239334178.0,21239334178.0,50000000000.0,-17.81,-27.55,-10.0,1520410747,
worldcore,Worldcore,WRC,452,0.0636959,0.00000604,901644.0,11153744.0,175109299.0,245209299.0,,1.35,-10.74,-43.23,1520410757,
polis,Polis,POLIS,453,9.89405,0.00093784,118987.0,11100426.0,1121929.0,1199927.0,25000000.0,8.64,-6.18,-1.08,1520410758,
cargox,CargoX,CXO,454,0.0855859,0.00000811,80418.1,11046693.0,129071409.0,215119016.0,,-0.46,-8.8,-21.83,1520410759,
rebellious,Rebellious,REBL,455,0.0656481,0.00000622,1158720.0,11031784.0,168044221.0,326480305.0,,-1.45,-5.82,18.54,1520410758,
bitqy,bitqy,BQ,456,0.00375531,0.00000036,4273.49,10939808.0,2913157085.0,10000000000.0,,6.03,2.14,-11.12,1520410752,
bitcrystals,Bitcrystals,BCY,457,0.468732,0.00004443,25603.9,10866744.0,23183277.0,23183277.0,,0.24,-4.37,0.46,1520410745,
nubits,NuBits,USNBT,458,1.00201,0.00009498,11277000.0,10639642.0,10618299.0,70359354.0,,0.91,0.37,0.59,1520410743,
pinkcoin,PinkCoin,PINK,459,0.0275161,0.00000261,103717.0,10508583.0,381906699.0,392906699.0,,-0.54,-14.35,-8.14,1520410742,
pandacoin-pnd,Pandacoin,PND,460,0.00032203,0.00000003,8924.32,10470779.0,32514916898.0,32514916898.0,,-14.21,-19.89,-23.54,1520410742,
bounty0x,Bounty0x,BNTY,461,0.0842628,0.00000799,145087.0,10380157.0,123187898.0,500000000.0,,-2.12,-14.41,-29.32,1520410757,
ethereum-blue,BLUE,BLUE,462,0.282048,0.00002673,29663.6,10335727.0,36645278.0,42000000.0,42000000.0,0.4,-1.21,-6.14,1520410754,
payfair,Payfair,PFR,463,0.132328,0.00001254,45863.3,10321543.0,77999687.0,88999687.0,,1.93,-5.1,-6.24,1520410756,
korecoin,Kore,KORE,464,5.06456,0.00048006,6649050.0,10242895.0,2022465.0,2022465.0,12000000.0,-2.2,5.48,72.1,1520410742,
biocoin,BioCoin,BIO,465,0.0166076,0.00000157,22032.2,10235959.0,616341856.0,816699579.0,,9.35,30.79,1.24,1520410760,
pluton,Pluton,PLU,466,11.8471,0.00112297,1035.67,10070029.0,850000.0,20000000.0,20000000.0,-2.19,-12.51,-19.5,1520410748,
ethorse,Ethorse,HORSE,467,0.100187,0.00000950,46187.8,10055328.0,100365600.0,125000000.0,,-5.17,-17.47,-27.25,1520410758,
sportyco,SportyCo,SPF,468,0.196111,0.00001859,1436150.0,10040055.0,51195775.0,70673454.0,,-3.52,-11.72,-28.44,1520410757,
novacoin,Novacoin,NVC,469,4.98969,0.00047296,53281.0,10004789.0,2005092.0,2005092.0,,-0.72,-6.91,-4.52,1520410740,
coinmeet,CoinMeet,MEE,470,0.0512552,0.00000486,3539890.0,9991161.0,194929698.0,400000000.0,,-0.75,-17.63,-24.46,1520410759,
spectre-utility,Spectre.ai Utility Token,SXUT,471,0.406323,0.00003851,4831150.0,9966923.0,24529558.0,42980365.0,,0.47,-5.44,-1.53,1520410758,
stealthcoin,Stealthcoin,XST,472,0.348818,0.00003306,11572.1,9864600.0,28280078.0,28280078.0,,2.03,-8.54,6.02,1520410743,
atmos,Atmos,ATMS,473,0.0981137,0.00000930,39566.5,9853548.0,100429892.0,110429892.0,,0.26,-1.85,7.3,1520410749,
chips,CHIPS,CHIPS,474,0.470148,0.00004456,797.08,9813492.0,20873198.0,20873198.0,21000000.0,0.17,5.16,22.87,1520410753,
gobyte,GoByte,GBX,475,10.541,0.00099916,305079.0,9771929.0,927040.0,1752027.0,31800000.0,0.69,5.87,-40.86,1520410756,
dcorp,DCORP,DRP,476,1.20289,0.00011402,22395.9,9736195.0,8094002.0,8094002.0,,-5.06,-15.76,-23.09,1520410756,
ebtcnew,eBitcoin,EBTC,477,0.514149,0.00004874,193027.0,9715938.0,18897126.0,21000000.0,,-0.08,-4.17,2.21,1520410755,
flixxo,Flixxo,FLIXX,478,0.128879,0.00001222,437932.0,9698577.0,75253355.0,189151329.0,,0.28,-10.61,3.72,1520410756,
aventus,Aventus,AVT,479,1.61593,0.00015317,289805.0,9695580.0,6000000.0,10000000.0,,-1.59,-13.88,-24.19,1520410753,
karma,Karma,KRM,480,0.00959447,0.00000091,24408.1,9646415.0,1005414013.0,3000000000.0,,0.32,-8.12,-21.74,1520410758,
obits,OBITS,OBITS,481,0.610964,0.00005791,32203.7,9576616.0,15674600.0,15674600.0,,-2.5,-4.5,-9.63,1520410746,
mybit-token,MyBit Token,MYB,482,3.36732,0.00031918,78679.9,9426732.0,2799476.0,2812073.0,,0.25,-10.84,-35.99,1520410753,
fedoracoin,FedoraCoin,TIPS,483,0.0000212625,0.000000002,6781.62,9422863.0,443168182458,443168182458,,18.24,51.48,-28.1,1520410741,
farad,Farad,FRD,484,0.0690098,0.00000654,34985.6,9401582.0,136235468.0,200000000.0,,-2.94,39.95,33.22,1520410755,
locicoin,LOCIcoin,LOCI,485,0.255645,0.00002423,39433.5,9335672.0,36518110.0,100000000.0,,0.24,-3.54,-23.59,1520410759,
vcash,Vcash,XVC,486,0.5967,0.00005656,47697.4,9188350.0,15398609.0,15398609.0,,13.11,1.71,13.24,1520410744,
pirl,Pirl,PIRL,487,0.791252,0.00007500,44837.0,9180710.0,11602764.0,11602764.0,,0.72,-5.57,-6.79,1520410755,
linda,Linda,LINDA,488,0.00107722,0.00000010,119382.0,9167457.0,8510292035.0,8510292035.0,50000000000.0,-4.06,-17.11,-26.98,1520410752,
sequence,Sequence,SEQ,489,0.200764,0.00001903,11455.3,9123256.0,45442690.0,45442690.0,,-0.05,-11.18,-6.56,1520410747,
kilocoin,KiloCoin,KLC,490,0.0463366,0.00000439,1715.97,9095781.0,196297971.0,10025186872.0,,-1.39,35.03,78.09,1520410746,
bitcoinz,BitcoinZ,BTCZ,491,0.00703363,0.00000067,109365.0,8983002.0,1277150149.0,1277150149.0,21000000000.0,-0.72,-16.04,-1.73,1520410754,
voisecom,Voise,VOISE,492,0.0177377,0.00000168,801577.0,8849117.0,498887537.0,775513268.0,,4.43,-13.5,-31.21,1520410754,
playkey,Playkey,PKT,493,0.640957,0.00006075,16141.7,8737213.0,13631512.0,19893268.0,,0.27,-7.54,-27.13,1520410757,
aidcoin,AidCoin,AID,494,0.261117,0.00002475,225950.0,8724696.0,33412976.0,100000000.0,,1.99,-10.37,-13.16,1520410759,
elixir,Elixir,ELIX,495,0.276756,0.00002623,46951.3,8681981.0,31370525.0,31370525.0,,1.37,-14.95,-23.22,1520410754,
cvcoin,CVCoin,CVCOIN,496,0.881864,0.00008359,6707.3,8674925.0,9837033.0,15000000.0,,1.76,-19.25,-2.08,1520410752,
heat-ledger,HEAT,HEAT,497,0.263766,0.00002500,6381.81,8643785.0,32770656.0,32770656.0,,0.31,-12.85,-15.3,1520410747,
astro,Astro,ASTRO,498,2.60328,0.00024676,639.438,8626836.0,3313833.0,6999999.0,,0.25,,,1520410755,
artbyte,ArtByte,ABY,499,0.0107754,0.00000102,24398.9,8539906.0,792537250.0,792537250.0,,-0.38,-10.16,-12.04,1520410742,
autonio,Autonio,NIO,500,0.129533,0.00001228,14514.7,8526916.0,65828135.0,220466789.0,,2.47,-29.14,-30.56,1520410755,
devery,Devery,EVE,501,0.13394,0.00001270,80331.6,8427292.0,62918410.0,100000000.0,,11.95,-17.99,-9.88,1520410759,
change,Change,CAG,502,0.226267,0.00002145,298983.0,8396743.0,37109887.0,79184116.0,,0.58,-7.41,-2.04,1520410754,
oxycoin,Oxycoin,OXY,503,0.086929,0.00000824,154040.0,8366928.0,96250131.0,106752930.0,,2.85,-29.21,-35.14,1520410755,
dopecoin,DopeCoin,DOPE,504,0.0713473,0.00000676,66919.0,8336592.0,116845228.0,116845228.0,,0.13,0.17,4.23,1520410741,
block-array,Block Array,ARY,505,0.121802,0.00001155,38705.9,8335001.0,68430738.0,88409933.0,,0.16,-3.22,-8.08,1520410758,
hyperstake,HyperStake,HYP,506,0.00691131,0.00000066,4626.86,7995048.0,1156806382.0,1156806382.0,,0.58,-9.76,-10.62,1520410743,
gatcoin,Gatcoin,GAT,507,0.0149443,0.00000142,32409.0,7918408.0,529861449.0,1000000000.0,,3.43,-8.35,-19.83,1520410759,
aichain,AICHAIN,AIT,508,0.0405115,0.00000384,30745.4,7840424.0,193535756.0,2100000000.0,,5.12,-13.26,-31.34,1520410758,
zeitcoin,Zeitcoin,ZEIT,509,0.000209587,0.00000002,9993.94,7748680.0,36971186857.0,36971186857.0,,0.25,58.7,19.91,1520410742,
clearpoll,ClearPoll,POLL,510,1.10182,0.00010444,376235.0,7712730.0,6999991.0,8999992.0,,3.59,-18.62,-33.8,1520410755,
dovu,Dovu,DOVU,511,0.120867,0.00001146,19075.9,7710499.0,63793250.0,963761390.0,,8.02,7.63,8.15,1520410755,
breakout-stake,Breakout Stake,BRX,512,1.22373,0.000116,18875.5,7670441.0,6268082.0,6268082.0,6268082.0,-4.08,-14.18,13.6,1520410746,
1337coin,Elite,1337,513,0.00029698,0.00000003,18945.5,7641314.0,25730061755.0,28532414870.0,,2.49,-6.81,-2.31,1520410745,
apx,APX,APX,514,10.8404,0.00102754,6995.41,7622742.0,703179.0,803179.0,,0.25,-10.99,3.06,1520410750,
qwark,Qwark,QWARK,515,0.147002,0.00001393,53329.3,7610349.0,51770379.0,206075989.0,,-1.35,-8.85,5.77,1520410746,
lampix,Lampix,PIX,516,0.0559873,0.00000531,29563.8,7576314.0,135322017.0,327154880.0,657154880.0,-1.82,4.19,-5.04,1520410753,
denarius-dnr,Denarius,DNR,517,3.11092,0.00029488,25318.9,7549805.0,2426872.0,2426872.0,10000000.0,-1.05,-12.76,9.97,1520410751,
herocoin,HEROcoin,PLAY,518,0.0627572,0.00000595,105751.0,7471700.0,119057249.0,252165029.0,,1.85,-12.54,-15.57,1520410757,
eroscoin,Eroscoin,ERO,519,0.0399174,0.00000378,90142.2,7454335.0,186744000.0,240000000.0,,-4.75,-11.15,-11.82,1520410757,
starbase,Starbase,STAR,520,0.0395225,0.00000375,1965.56,7410469.0,187500000.0,1000000000.0,,0.28,-38.66,-40.87,1520410757,
vtorrent,vTorrent,VTR,521,0.642697,0.00006092,43746.9,7378163.0,11480002.0,11480002.0,,-3.14,-17.52,-1.17,1520410744,
sureremit,SureRemit,RMT,522,0.014705,0.00000139,44557.4,7352500.0,500000000.0,1000000000.0,,-0.05,-4.49,-19.3,1520410759,
synergy,Synergy,SNRG,523,2.11133,0.00020013,3379.14,7331324.0,3472372.0,3472372.0,,-4.45,-12.15,5.67,1520410745,
pesetacoin,Pesetacoin,PTC,524,0.0548248,0.00000520,26422.5,7292052.0,133006454.0,133006454.0,,0.63,-8.04,2.86,1520410741,
memetic,Memetic / PepeCoin,MEME,525,0.33463,0.00003172,1320660.0,7279049.0,21752529.0,22119782.0,,0.77,-10.38,-9.46,1520410746,
europecoin,EuropeCoin,ERC,526,0.720133,0.00006826,21179.6,7218190.0,10023412.0,10023412.0,32000000.0,0.25,-8.23,3.8,1520410745,
viuly,Viuly,VIU,527,0.010771,0.00000102,508676.0,7189394.0,667476921.0,1000000000.0,,3.44,0.96,7.98,1520410756,
blockpool,Blockpool,BPL,528,0.319344,0.00003027,876.794,7119420.0,22293890.0,25264095.0,,0.26,-6.32,14.05,1520410755,
bezop,Bezop,BEZ,529,0.16835,0.00001596,26156.9,7092493.0,42129450.0,89267250.0,,0.16,-22.3,,1520410760,
veriumreserve,VeriumReserve,VRM,530,4.63752,0.00043958,55948.5,7067452.0,1523972.0,1523972.0,,0.46,-9.77,1.29,1520410748,
dao-casino,DAO.Casino,BET,531,0.0418102,0.00000396,1965.79,6993626.0,167270821.0,167270821.0,,0.27,-20.45,4.27,1520410751,
aigang,Aigang,AIX,532,0.389862,0.00003695,44255.9,6961955.0,17857486.0,29274567.0,,2.46,-4.96,-4.28,1520410758,
vezt,Vezt,VZT,533,0.161351,0.00001529,10892.1,6951160.0,43080988.0,125000000.0,,-3.34,-0.59,3.19,1520410758,
dotcoin,Dotcoin,DOT,534,0.0241573,0.00000229,19446.0,6924618.0,286647000.0,551647000.0,890000000.0,-0.29,-4.52,-6.01,1520410744,
tokenbox,Tokenbox,TBX,535,0.619934,0.00005876,41985.1,6875634.0,11090913.0,16051590.0,,2.54,4.44,7.26,1520410759,
bitcoin-plus,Bitcoin Plus,XBC,536,64.2108,0.00608642,127162.0,6822727.0,106255.0,106255.0,1000000.0,-0.05,-5.57,-15.31,1520410742,
goldcoin,GoldCoin,GLD,537,0.16649,0.00001578,56607.1,6804605.0,40870952.0,40870952.0,72245700.0,-2.13,-5.6,0.17,1520410741,
zilla,Zilla,ZLA,538,0.180522,0.00001711,1072640.0,6727458.0,37266692.0,60000000.0,,-0.86,-22.92,-38.68,1520410759,
bitmark,Bitmark,BTM,539,0.804349,0.00007624,40851.4,6716149.0,8349795.0,8349795.0,,1.66,-7.68,-4.98,1520410743,
sumokoin,Sumokoin,SUMO,540,2.374,0.00022503,41749.4,6711444.0,2827061.0,11715950.0,88888888.0,-0.46,-10.59,-18.77,1520410750,
flik,FLiK,FLIK,541,0.110689,0.00001049,5120.86,6655030.0,60123682.0,80000000.0,600000000.0,-0.04,0.3,-9.52,1520410754,
trueflip,TrueFlip,TFL,542,1.04434,0.00009899,236942.0,6524271.0,6247267.0,8924667.0,,1.49,-5.29,-12.21,1520410752,
uniform-fiscal-object,Uniform Fiscal Object,UFO,543,0.00178884,0.00000017,1434.81,6389456.0,3571843137.0,3571843137.0,4000000000.0,2.24,-7.18,-5.14,1520410742,
exclusivecoin,ExclusiveCoin,EXCL,544,1.41896,0.0001345,1853230.0,6364766.0,4485515.0,4485515.0,,-0.75,-4.47,12.64,1520410744,
internxt,Internxt,INXT,545,10.0421,0.00095187,39890.6,6322602.0,629610.0,629610.0,629610.0,6.47,0.22,-17.6,1520410754,
travelflex,Travelflex,TRF,546,0.0832712,0.00000789,36121.6,6292913.0,75571299.0,103991243.0,,-9.87,-13.84,-36.98,1520410759,
breakout,Breakout,BRK,547,0.333879,0.00003165,34474.3,6235473.0,18675847.0,18675847.0,,4.12,6.28,15.23,1520410747,
iungo,Iungo,ING,548,0.153123,0.00001451,20182.3,6124920.0,40000000.0,62553604.0,,0.19,-8.16,-29.45,1520410759,
mercury-protocol,Mercury Protocol,GMT,549,0.0354984,0.00000336,1859.61,6098967.0,171809625.0,1000000000.0,,13.51,-6.95,10.08,1520410755,
