id,name,symbol,rank,price_usd,price_btc,24h_volume_usd,market_cap_usd,available_supply,total_supply,max_supply,percent_change_1h,percent_change_24h,percent_change_7d,last_updated,__extra_
zcash,Zcash,ZEC,23,363.284,0.0346042,65684400.0,1244799438.0,3426519.0,3426519.0,,-1.17,-6.16,-9.25,1520417047,
icon,ICON,ICX,24,3.17687,0.00030261,30800500.0,1226164948.0,385966359.0,400230000.0,,-1.57,-8.58,-15.73,1520417054,
digixdao,DigixDAO,DGD,25,481.082,0.045825,62093600.0,962164000.0,2000000.0,2000000.0,,-0.17,-3.82,-11.67,1520417046,
binance-coin,Binance Coin,BNB,26,9.36226,0.00089179,45212900.0,926994812.0,99014000.0,197192382.0,,-1.04,-4.95,-12.5,1520417051,
steem,Steem,STEEM,27,3.0459,0.00029013,5548580.0,764821643.0,251098737.0,268072831.0,,-0.14,-10.34,-10.15,1520417046,
bytecoin-bcn,Bytecoin,BCN,28,0.00381856,0.00000036,3918800.0,701728836.0,183767922061,183767922061,184470000000,-1.22,-7.43,-23.17,1520417042,
populous,Populous,PPT,29,18.8816,0.00179854,2209580.0,698695234.0,37004027.0,53252246.0,53252246.0,-0.03,-8.38,-9.13,1520417050,
verge,Verge,XVG,30,0.0467034,0.00000445,15062200.0,685552436.0,14678854978.0,14678854978.0,16555000000.0,-1.4,-11.27,-19.04,1520417044,
stratis,Stratis,STRAT,31,6.93751,0.00066082,10590200.0,685198224.0,98767169.0,98767169.0,,-0.86,-10.86,-9.58,1520417047,
waves,Waves,WAVES,32,5.87185,0.00055932,24486700.0,587185000.0,100000000.0,100000000.0,,-1.54,-9.36,-10.77,1520417046,
rchain,RChain,RHOC,33,1.60765,0.00015313,968128.0,577804317.0,359409272.0,870663574.0,1000000000.0,-1.15,-6.46,-13.25,1520417054,
status,Status,SNT,34,0.163592,0.00001558,46652500.0,567743384.0,3470483788.0,6804870174.0,,-0.57,-10.16,-3.58,1520417050,
maker,Maker,MKR,35,907.034,0.0863985,469955.0,560753607.0,618228.0,1000000.0,,-0.91,-5.34,-13.22,1520417048,
siacoin,Siacoin,SC,36,0.0164444,0.00000157,8914300.0,541677553.0,32939940222.0,32939940222.0,,-1.08,-14.78,-21.57,1520417045,
waltonchain,Waltonchain,WTC,37,21.5338,0.00205118,96118900.0,536152385.0,24898178.0,70000000.0,100000000.0,-1.47,3.64,-2.19,1520417052,
dogecoin,Dogecoin,DOGE,38,0.00438121,0.00000042,15495000.0,497217815.0,113488697114,113488697114,,-1.83,-10.93,-29.25,1520417041,
bitshares,BitShares,BTS,39,0.184916,0.00001761,24941100.0,482651101.0,2610110000.0,2610110000.0,3600570502.0,-2.98,-12.62,-16.43,1520417043,
decred,Decred,DCR,40,69.9124,0.00665943,1238750.0,481454855.0,6886545.0,7306545.0,21000000.0,-1.81,-10.66,-9.05,1520417046,
aeternity,Aeternity,AE,41,2.03873,0.0001942,3211080.0,475065827.0,233020472.0,273685830.0,,-0.93,-8.41,-16.41,1520417050,
augur,Augur,REP,42,41.9424,0.00399518,1700860.0,461366400.0,11000000.0,11000000.0,,-0.89,-8.15,-12.34,1520417045,
veritaseum,Veritaseum,VERI,43,196.266,0.0186951,673481.0,399724254.0,2036645.0,100000000.0,,-0.38,0.16,-15.88,1520417050,
electroneum,Electroneum,ETN,44,0.0627942,0.00000598,2397660.0,398936858.0,6353084485.0,6353084485.0,21000000000.0,0.48,-10.97,-17.51,1520417055,
0x,0x,ZRX,45,0.760331,0.00007242,7084630.0,392934793.0,516794387.0,1000000000.0,,-0.89,-12.19,-21.77,1520417052,
komodo,Komodo,KMD,46,3.68469,0.00035098,1381270.0,382666296.0,103853050.0,103853050.0,,-1.48,-13.28,-2.3,1520417048,
bytom,Bytom,BTM,47,0.386118,0.00003678,16196600.0,381098466.0,987000000.0,1407000000.0,,-1.64,-9.5,10.77,1520417052,
ark,Ark,ARK,48,3.67489,0.00035005,3128350.0,371437045.0,101074330.0,132324330.0,,1.08,-8.52,-0.21,1520417049,
ardor,Ardor,ARDR,49,0.362859,0.00003456,2552450.0,362495958.0,998999495.0,998999495.0,998999495.0,-1.47,-8.12,-10.59,1520417047,
dragonchain,Dragonchain,DRGN,50,1.40989,0.0001343,2612810.0,336148709.0,238421940.0,433494437.0,,0.45,-10.31,6.64,1520417056,
basic-attention-token,Basic Attention Token,BAT,51,0.328776,0.00003132,3397840.0,328776000.0,1000000000.0,1500000000.0,,0.15,-10.34,-8.35,1520417050,
cryptonex,Cryptonex,CNX,52,7.24901,0.0006905,199626.0,327303216.0,45151437.0,106589062.0,210000000.0,-1.82,-6.96,-4.79,1520417054,
syscoin,Syscoin,SYS,53,0.613189,0.00005841,1687770.0,325861484.0,531420956.0,531420956.0,888000000.0,-0.81,-7.73,-5.33,1520417043,
hshare,Hshare,HSR,54,7.46329,0.00071091,28332300.0,318739289.0,42707611.0,42707611.0,84000000.0,-2.11,-14.48,-24.07,1520417052,
gas,Gas,GAS,55,32.1262,0.00306014,4485780.0,316961629.0,9866141.0,15967960.0,100000000.0,-1.84,-1.68,-20.92,1520417051,
golem-network-tokens,Golem,GNT,56,0.378513,0.00003605,7052840.0,315779012.0,834262000.0,1000000000.0,,-2.39,-16.97,5.82,1520417047,
ethos,Ethos,ETHOS,57,4.13191,0.00039358,3322890.0,313231706.0,75807969.0,222295208.0,,-1.59,-4.38,1.7,1520417051,
digibyte,DigiByte,DGB,58,0.031026,0.00000296,3578660.0,308334775.0,9937948014.0,9937948014.0,21000000000.0,-1.08,-7.02,-11.53,1520417041,
kucoin-shares,KuCoin Shares,KCS,59,3.30904,0.0003152,1145100.0,301265180.0,91043076.0,181043076.0,,-0.3,-9.58,-23.51,1520417055,
pivx,PIVX,PIVX,60,5.39805,0.00051419,2319130.0,300735240.0,55711829.0,55711829.0,,-0.24,-6.81,-3.33,1520417045,
zilliqa,Zilliqa,ZIL,61,0.045021,0.00000429,15528200.0,296273938.0,6580794255.0,12600000000.0,,-1.62,-11.69,-11.17,1520417059,
aion,Aion,AION,62,2.82595,0.00026918,2671460.0,271727252.0,96154303.0,465934587.0,,-0.59,-9.53,-2.56,1520417054,
monacoin,MonaCoin,MONA,63,4.54841,0.00043325,3280380.0,263329514.0,57894850.0,57894850.0,,-4.47,-13.67,-18.75,1520417041,
factom,Factom,FCT,64,29.8572,0.00284401,1583190.0,261104259.0,8745102.0,8745102.0,,-0.3,-8.29,-11.47,1520417045,
byteball,Byteball Bytes,GBYTE,65,401.893,0.0382819,828716.0,259310227.0,645222.0,1000000.0,,-0.34,-8.42,-1.92,1520417048,
aelf,aelf,ELF,66,1.03387,0.00009848,15939400.0,258467500.0,250000000.0,280000000.0,1000000000.0,-1.73,-9.32,-10.86,1520417056,
qash,QASH,QASH,67,0.731229,0.00006965,4468320.0,255930150.0,350000000.0,1000000000.0,,-0.65,-8.45,-11.72,1520417055,
loopring,Loopring,LRC,68,0.447005,0.00004258,2964280.0,254015795.0,568261642.0,1374956262.0,,-1.38,-13.2,-24.18,1520417052,
particl,Particl,PART,69,28.3412,0.00269961,572502.0,252021324.0,8892401.0,8892401.0,,-2.57,-7.11,31.29,1520417051,
funfair,FunFair,FUN,70,0.053104,0.00000506,2150540.0,244547886.0,4605074689.0,10999873621.0,,-0.63,-12.56,3.64,1520417051,
nebulas-token,Nebulas,NAS,71,6.61299,0.00062991,7637890.0,234761145.0,35500000.0,100000000.0,100000000.0,-1.06,-12.19,-21.28,1520417052,
kyber-network,Kyber Network,KNC,72,1.66965,0.00015904,6236830.0,223954657.0,134132697.0,215625349.0,,-3.07,-12.66,-13.25,1520417053,
revain,Revain,R,73,1.20709,0.00011498,6062600.0,222647751.0,184450000.0,484450000.0,484450000.0,-1.0,-12.52,-49.14,1520417055,
reddcoin,ReddCoin,RDD,74,0.00755534,0.00000072,5654960.0,217398500.0,28774151777.0,28774151777.0,,0.12,-10.02,-14.94,1520417041,
iconomi,Iconomi,ICN,75,2.16439,0.00020617,22540000.0,215866923.0,99735687.0,99735687.0,,1.76,29.03,50.12,1520417047,
nexus,Nexus,NXS,76,3.77612,0.00035969,58662200.0,211470253.0,56001995.0,56001995.0,,2.44,17.92,114.89,1520417043,
zcoin,ZCoin,XZC,77,49.0194,0.00466929,4274330.0,208580094.0,4255052.0,4255052.0,21400000.0,0.57,-1.95,-5.94,1520417048,
salt,SALT,SALT,78,3.81703,0.00036359,4086300.0,206980725.0,54225596.0,120000000.0,,0.59,-6.33,-8.42,1520417054,
gxshares,GXShares,GXS,79,3.41919,0.00032569,5705020.0,205151400.0,60000000.0,100000000.0,100000000.0,-1.02,-7.96,-17.05,1520417050,
dent,Dent,DENT,80,0.0188186,0.00000179,2534830.0,199754941.0,10614760961.0,100000000000,,2.2,-7.66,-26.57,1520417052,
kin,Kin,KIN,81,0.000257843,0.00000002,280510.0,194954463.0,756097560976,10000000000000,,-5.97,-9.51,-13.27,1520417053,
neblio,Neblio,NEBL,82,14.6912,0.0013994,6479820.0,189240145.0,12881190.0,13631769.0,,-0.79,-11.86,-12.54,1520417052,
iostoken,IOStoken,IOST,83,0.0277199,0.00000264,35427600.0,188332048.0,6794109922.0,21000000000.0,,-4.41,-17.17,-21.65,1520417058,
blocknet,Blocknet,BLOCK,84,37.0376,0.00352798,1717450.0,186809593.0,5043782.0,5043782.0,,-0.1,-8.63,9.7,1520417043,
dentacoin,Dentacoin,DCN,85,0.000573257,0.00000005,157295.0,186438433.0,325226613094,1963173416169,8000000000000,3.82,-4.13,-22.29,1520417052,
chainlink,ChainLink,LINK,86,0.531194,0.00005060,3788720.0,185917900.0,350000000.0,1000000000.0,,-2.48,-7.3,-25.07,1520417052,
power-ledger,Power Ledger,POWR,87,0.498443,0.00004748,3940060.0,181399679.0,363932644.0,1000000000.0,,-0.62,-10.52,-14.82,1520417055,
bancor,Bancor,BNT,88,4.49275,0.00042795,6043700.0,176664559.0,39322143.0,74576047.0,,-0.97,-6.8,-10.86,1520417050,
polymath-network,Polymath,POLY,89,0.729018,0.00006944,1303720.0,174964138.0,239999750.0,1000000000.0,,-2.92,-10.11,-37.9,1520417059,
nxt,Nxt,NXT,90,0.174514,0.00001662,3477120.0,174339476.0,998999942.0,998999942.0,1000000000.0,-1.88,-8.41,-14.8,1520417041,
tenx,TenX,PAY,91,1.60844,0.00015321,2468570.0,168341437.0,104661310.0,205218256.0,,-0.89,-7.79,1.83,1520417050,
maidsafecoin,MaidSafeCoin,MAID,92,0.365765,0.00003484,2861120.0,165527833.0,452552412.0,452552412.0,,0.51,-3.91,-2.62,1520417042,
request-network,Request Network,REQ,93,0.254579,0.00002425,2549010.0,163349469.0,641645496.0,999999999.0,,-1.34,-10.53,-14.02,1520417054,
enigma-project,Enigma,ENG,94,2.14866,0.00020467,5015690.0,160797487.0,74836171.0,150000000.0,,-0.26,-13.5,-18.33,1520417054,
cindicator,Cindicator,CND,95,0.110627,0.00001054,2184330.0,159964052.0,1445976590.0,2000000005.0,,-1.83,-9.9,-15.87,1520417054,
smartcash,SmartCash,SMART,96,0.205458,0.00001957,128761.0,157985792.0,768944464.0,1369988743.0,5000000000.0,-0.85,-9.57,-1.96,1520417051,
emercoin,Emercoin,EMC,97,3.75034,0.00035723,800100.0,155461806.0,41452723.0,41452723.0,,-0.81,-10.15,-0.76,1520417043,
pillar,Pillar,PLR,98,0.648657,0.00006179,318967.0,147494742.0,227384800.0,800000000.0,,-0.43,-14.13,-23.56,1520417051,
singularitynet,SingularityNET,AGI,99,0.319244,0.00003041,407281.0,147324657.0,461479799.0,1000000000.0,,-0.72,-9.73,-7.33,1520417058,
gnosis-gno,Gnosis,GNO,100,129.003,0.0122881,503410.0,142495424.0,1104590.0,10000000.0,,-0.07,-5.76,-2.64,1520417050,
sirin-labs-token,SIRIN LABS Token,SRN,101,0.62143,0.00005919,13603000.0,142467817.0,229258029.0,573145073.0,,0.74,-12.29,0.25,1520417057,
storj,Storj,STORJ,102,1.02637,0.00009777,6721500.0,136943923.0,133425493.0,424999998.0,,0.07,-3.95,11.89,1520417051,
gamecredits,GameCredits,GAME,103,2.0904,0.00019912,1562820.0,134528428.0,64355352.0,64355352.0,84000000.0,-1.13,-6.76,0.06,1520417043,
vertcoin,Vertcoin,VTC,104,3.10535,0.0002958,3857270.0,134237604.0,43227850.0,43227850.0,84000000.0,-1.46,-11.26,-21.65,1520417041,
genesis-vision,Genesis Vision,GVT,105,35.5386,0.00338519,10090700.0,132444576.0,3726781.0,4436644.0,,-1.16,5.74,37.99,1520417056,
bitcore,Bitcore,BTX,106,10.6507,0.00101452,1253830.0,128246829.0,12041164.0,16840597.0,21000000.0,-1.87,-8.35,-46.4,1520417049,
bitcoindark,BitcoinDark,BTCD,107,98.388,0.00937184,81627.5,126808573.0,1288862.0,1288862.0,,-0.21,-9.2,-5.24,1520417043,
aragon,Aragon,ANT,108,4.64871,0.00044281,3200840.0,124120635.0,26700017.0,39609524.0,,1.52,-7.71,21.84,1520417049,
enjin-coin,Enjin Coin,ENJ,109,0.163168,0.00001554,4316180.0,123386424.0,756192535.0,1000000000.0,,0.04,-4.28,-11.0,1520417055,
wax,WAX,WAX,110,0.247919,0.00002362,5242670.0,122212796.0,492954537.0,1850000000.0,,-0.79,-16.64,-17.2,1520417057,
quantstamp,Quantstamp,QSP,111,0.197568,0.00001882,2869950.0,121961526.0,617314171.0,976442388.0,,-1.36,-10.63,-24.18,1520417056,
raiden-network-token,Raiden Network Token,RDN,112,2.36244,0.00022503,4169510.0,118521101.0,50168936.0,100000000.0,,-1.74,-9.49,-21.37,1520417055,
santiment,Santiment Network Token,SAN,113,1.86191,0.00017735,2588990.0,116667971.0,62660371.0,83337000.0,,1.16,-6.99,-18.03,1520417051,
metal,Metal,MTL,114,5.1215,0.00048784,13649500.0,113914780.0,22242464.0,66588888.0,,-1.29,-10.83,12.15,1520417051,
salus,SaluS,SLS,115,110.97,0.0105703,105081000.0,112079315.0,1009997.0,1009997.0,,4.69,72.67,218.1,1520417046,
monaco,Monaco,MCO,116,8.32644,0.00079312,4336280.0,109955155.0,13205542.0,31587682.0,,-0.46,-5.09,3.84,1520417051,
ignis,Ignis,IGNIS,117,0.142504,0.00001357,4194030.0,108466057.0,761143950.0,999449694.0,999449694.0,-2.31,-11.88,-21.15,1520417056,
ubiq,Ubiq,UBQ,118,2.71572,0.00025868,568932.0,108295404.0,39877235.0,39877235.0,,-0.07,-12.26,9.62,1520417043,
decentraland,Decentraland,MANA,119,0.102185,0.00000973,6440060.0,107308710.0,1050141509.0,2644403343.0,,-0.96,-6.53,-7.48,1520417053,
theta-token,Theta Token,THETA,120,0.180219,0.00001717,19838800.0,105983862.0,588083732.0,1000000000.0,,-2.29,-12.35,28.34,1520417058,
civic,Civic,CVC,121,0.303661,0.00002892,3717250.0,104064614.0,342699966.0,1000000000.0,,-1.61,-11.71,-16.65,1520417051,
zencash,ZenCash,ZEN,122,30.8172,0.00293546,975046.0,103623605.0,3362525.0,3362525.0,21000000.0,-0.33,-11.78,-20.79,1520417050,
digitalnote,DigitalNote,XDN,123,0.0148009,0.00000141,4570450.0,102079165.0,6896821457.0,6896821457.0,,0.77,-9.77,-18.32,1520417042,
supernet-unity,SuperNET,UNITY,124,131.178,0.0124952,16864.0,102027231.0,777777.0,777777.0,,-2.57,-12.22,-3.37,1520417044,
nav-coin,NavCoin,NAV,125,1.62986,0.00015525,911486.0,101919048.0,62532394.0,62532394.0,,-1.09,-9.24,-12.38,1520417043,
skycoin,Skycoin,SKY,126,13.1763,0.00125509,548319.0,100894803.0,7657294.0,25000000.0,100000000.0,-5.69,-12.53,-22.09,1520417049,
storm,Storm,STORM,127,0.024258,0.00000231,846910.0,99086820.0,4084706883.0,10000000000.0,,-1.18,-16.7,-20.37,1520417057,
pura,Pura,PURA,128,0.568978,0.00005420,219780.0,98434636.0,173002534.0,179785028.0,350000000.0,-4.25,-2.37,-9.75,1520417043,
xpa,XPA,XPA,129,0.0967896,0.00000922,98850.8,96789600.0,1000000000.0,10000000000.0,,20.68,-7.77,-20.03,1520417053,
credits,Credits,CS,130,0.760155,0.00007241,17729500.0,95925545.0,126192086.0,249471071.0,,-1.47,-15.04,,1520417059,
poet,Po.et,POE,131,0.0426884,0.00000407,3114250.0,95486009.0,2236813969.0,3141592653.0,,-1.74,-9.63,-25.52,1520417053,
substratum,Substratum,SUB,132,0.420856,0.00004009,1756760.0,95151943.0,226091449.0,352000000.0,,-1.82,-12.27,-26.0,1520417053,
rlc,iExec RLC,RLC,133,1.17177,0.00011162,1255150.0,93824553.0,80070793.0,86999785.0,,-0.7,-8.33,-27.21,1520417049,
dynamic-trading-rights,Dynamic Trading Rights,DTR,134,0.077963,0.00000743,31896.5,92715857.0,1189228953.0,3750000000.0,,-4.23,-2.79,-0.5,1520417057,
nuls,Nuls,NULS,135,3.91357,0.00037278,16818400.0,92222816.0,23564882.0,40000000.0,,1.29,-2.66,40.77,1520417055,
minexcoin,MinexCoin,MNX,136,26.6605,0.00253952,130491.0,91882487.0,3446390.0,5765883.0,19000000.0,-0.51,-5.23,7.44,1520417055,
medishares,MediShares,MDS,137,0.182645,0.00001740,3381640.0,88311023.0,483511857.0,2000000000.0,,0.06,-12.79,-9.86,1520417056,
arcblock,Arcblock,ABT,138,0.945031,0.00009002,34210100.0,87204359.0,92276718.0,186000000.0,,-1.69,-16.93,-21.31,1520417059,
high-performance-blockchain,High Performance Blockchain,HPB,139,3.91074,0.00037251,3559550.0,86883346.0,22216600.0,100000000.0,,-0.92,-10.13,-27.57,1520417057,
achain,Achain,ACT,140,0.282102,0.00002687,5810670.0,84630600.0,300000000.0,1000000000.0,1000000000.0,0.68,-14.85,-27.01,1520417052,
time-new-bank,Time New Bank,TNB,141,0.037177,0.00000354,4492760.0,84080216.0,2261619182.0,5541877892.0,,-1.67,-17.82,-25.6,1520417056,
sophiatx,SophiaTX,SPHTX,142,0.425642,0.00004054,146018.0,81618459.0,191753771.0,350000000.0,,-4.4,-17.13,-1.89,1520417057,
asch,Asch,XAS,143,0.872983,0.00008315,1896980.0,81384934.0,93226253.0,114726253.0,,-0.8,-12.6,-11.12,1520417049,
paypie,PayPie,PPP,144,0.984765,0.00009380,93654.5,81243113.0,82500000.0,165000000.0,165000000.0,-4.8,-14.14,-8.41,1520417054,
blockv,BLOCKv,VEE,145,0.0539761,0.00000514,2111040.0,80692715.0,1494971209.0,3646271241.0,,1.41,-18.1,-21.02,1520417055,
adx-net,AdEx,ADX,146,1.07254,0.00010216,10980600.0,78757364.0,73430701.0,100000000.0,100000000.0,-0.78,-12.54,-24.59,1520417050,
fusion,Fusion,FSN,147,2.84981,0.00027145,693674.0,78621128.0,27588200.0,57344000.0,,-2.75,-7.97,-20.21,1520417059,
ion,ION,ION,148,3.83837,0.00036562,15209600.0,77531301.0,20199017.0,26099017.0,,-0.1,13.26,53.19,1520417046,
telcoin,Telcoin,TEL,149,0.00289354,0.00000028,565540.0,77101129.0,26645952251.0,100000000000,,2.38,-5.45,-16.75,1520417058,
ethlend,ETHLend,LEND,150,0.0712617,0.00000679,2421290.0,76822428.0,1078032485.0,1299999942.0,,-2.44,-13.13,-31.44,1520417056,
medibloc,MediBloc,MED,151,0.0256033,0.00000244,4620770.0,75949222.0,2966384100.0,4097545844.0,10000000000.0,-1.83,-16.67,-16.74,1520417057,
oyster,Oyster,PRL,152,1.03942,0.00009901,1189870.0,74076268.0,71266926.0,98592692.0,,-1.6,-13.7,-24.55,1520417056,
simple-token,Simple Token,OST,153,0.254666,0.00002426,3237080.0,73473031.0,288507420.0,800000000.0,,-2.47,-16.01,0.68,1520417057,
red-pulse,Red Pulse,RPX,154,0.134005,0.00001276,2726560.0,72811416.0,543348500.0,1358371250.0,,-1.34,-16.75,-30.91,1520417055,
quantum-resistant-ledger,Quantum Resistant Ledger,QRL,155,1.38044,0.00013149,1347230.0,71782880.0,52000000.0,65000000.0,105000000.0,0.92,-4.44,18.56,1520417050,
edgeless,Edgeless,EDG,156,0.867061,0.00008259,1060760.0,71139126.0,82046276.0,132046997.0,,-2.65,-8.08,-6.31,1520417049,
bridgecoin,BridgeCoin,BCO,157,2.62806,0.00025033,46515.9,70957620.0,27000000.0,27000000.0,27000000.0,-8.07,-13.33,-45.14,1520417054,
agoras-tokens,Agoras Tokens,AGRS,158,1.68969,0.00016095,5204820.0,70951741.0,41990981.0,41990981.0,42000000.0,0.59,-4.75,8.49,1520417045,
library-credit,LBRY Credits,LBC,159,0.456473,0.00004348,1130360.0,69635345.0,152550851.0,527450854.0,,-0.63,-6.06,21.85,1520417046,
bluzelle,Bluzelle,BLZ,160,0.421566,0.00004016,6007890.0,69558390.0,165000000.0,500000000.0,,-1.19,-12.56,-24.14,1520417059,
c20,CRYPTO20,C20,161,1.75993,0.00016764,4881560.0,69463749.0,39469609.0,40656082.0,,-0.92,-9.36,-12.14,1520417058,
bitbay,BitBay,BAY,162,0.0687593,0.00000655,866152.0,69452180.0,1010076886.0,1010076886.0,,0.23,-6.88,-5.89,1520417044,
experience-points,Experience Points,XP,163,0.00031857,0.00000003,207892.0,69252661.0,217386008497,252385992959,,-5.24,-10.03,-32.21,1520417047,
dew,DEW,DEW,164,0.667184,0.00006355,289070.0,68883114.0,103244553.0,200000000.0,,-1.85,-19.14,-31.65,1520417057,
wings,Wings,WINGS,165,0.767563,0.00007311,4731280.0,68856797.0,89708333.0,100000000.0,,4.11,3.43,6.42,1520417048,
ripio-credit-network,Ripio Credit Network,RCN,166,0.139906,0.00001333,9005700.0,68376680.0,488733009.0,999942647.0,,-0.41,-8.03,0.96,1520417054,
melon,Melon,MLN,167,113.232,0.0107858,467530.0,67871261.0,599400.0,749400.0,,-1.46,-11.74,-0.3,1520417049,
poa-network,POA Network,POA,168,0.383569,0.00003654,3589570.0,67785296.0,176722560.0,252193195.0,,-1.35,-11.34,,1520417059,
iot-chain,IoT Chain,ITC,169,1.35932,0.00012948,9123130.0,66066526.0,48602629.0,100000000.0,,-1.37,-21.59,-35.55,1520417056,
eidoo,Eidoo,EDO,170,2.25273,0.00021458,1387050.0,65918172.0,29261461.0,90208328.0,,-0.77,-8.86,-13.55,1520417054,
vibe,VIBE,VIBE,171,0.329615,0.00003140,2354640.0,65894622.0,199913907.0,267000000.0,,-1.38,-13.35,-19.43,1520417053,
amber,Ambrosus,AMB,172,0.454426,0.00004329,1372770.0,65705898.0,144590975.0,361477438.0,,-1.67,-13.72,-9.88,1520417054,
cloakcoin,CloakCoin,CLOAK,173,12.834,0.00122249,5161250.0,65467828.0,5101124.0,5101124.0,,-1.38,-13.53,20.54,1520417043,
spankchain,SpankChain,SPANK,174,0.217307,0.00002070,660496.0,65201528.0,300043386.0,1000000000.0,,0.07,-12.82,21.27,1520417056,
peercoin,Peercoin,PPC,175,2.61285,0.00024888,1003570.0,64391493.0,24644160.0,24644160.0,,-1.69,-11.99,-16.22,1520417040,
bibox-token,Bibox Token,BIX,176,0.604467,0.00005758,4282170.0,63697563.0,105378066.0,271520349.0,,-1.28,-12.07,-21.45,1520417057,
deepbrain-chain,DeepBrain Chain,DBC,177,0.0703794,0.00000670,8051790.0,63341460.0,900000000.0,10000000000.0,10000000000.0,-0.38,-11.5,-13.31,1520417057,
wagerr,Wagerr,WGR,178,0.344898,0.00003285,57426.3,63116334.0,183000000.0,198360471.0,200000000.0,-0.11,-5.44,-10.35,1520417051,
sonm,SONM,SNM,179,0.174042,0.00001658,944471.0,62585503.0,359600000.0,444000000.0,,-1.2,-10.42,-22.03,1520417050,
viacoin,Viacoin,VIA,180,2.69369,0.00025658,3955430.0,61939408.0,22994260.0,22994260.0,23000000.0,-3.17,3.9,3.93,1520417043,
spacechain,SpaceChain,SPC,181,0.119391,0.00001137,648318.0,61485375.0,514991707.0,1000000000.0,,-2.54,-14.43,-37.4,1520417058,
mobilego,MobileGo,MGO,182,0.624593,0.00005949,293975.0,61228150.0,98028877.0,100000000.0,,-2.89,24.16,5.85,1520417050,
html-coin,HTMLCOIN,HTML,183,0.000932591,0.00000009,212315.0,61144617.0,65564236560.0,93956479004.0,,11.03,-5.97,-12.91,1520417057,
burst,Burst,BURST,184,0.0336074,0.00000320,904655.0,60504740.0,1800339818.0,1800339818.0,2158812800.0,-1.45,-12.48,-13.13,1520417043,
